2026/06/04 13:46:31 Listening on :8080
gc 896 @41.226s 2%: 1.9+1.0+0.011 ms clock, 47+2.9/4.3/0+0.27 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 897 @41.237s 2%: 1.1+1.6+0.017 ms clock, 28+2.8/6.9/0.006+0.41 ms cpu, 10->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 898 @41.249s 2%: 0.096+0.79+0.013 ms clock, 2.3+2.4/3.4/0+0.33 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 899 @41.260s 2%: 1.1+0.92+0.024 ms clock, 26+2.3/4.8/0+0.58 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 900 @41.270s 2%: 0.18+1.1+0.13 ms clock, 4.3+0.33/3.4/0+3.1 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 901 @41.278s 2%: 0.12+2.0+0.11 ms clock, 2.9+1.3/6.8/0.063+2.8 ms cpu, 9->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 902 @41.287s 2%: 0.097+1.3+0.025 ms clock, 2.3+3.2/5.4/0+0.61 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 903 @41.297s 2%: 0.90+1.8+0.018 ms clock, 21+2.1/5.0/0.001+0.43 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 904 @41.310s 2%: 0.52+1.7+0.019 ms clock, 12+2.2/4.6/0+0.46 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 905 @41.320s 2%: 0.44+1.9+0.058 ms clock, 10+1.0/4.7/0+1.4 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 906 @41.332s 2%: 0.75+1.3+0.14 ms clock, 18+4.7/3.5/0+3.4 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 907 @41.342s 2%: 0.92+2.5+0.10 ms clock, 22+2.8/5.1/0+2.4 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 908 @41.355s 2%: 0.57+1.2+0.098 ms clock, 13+4.8/4.2/0+2.3 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 909 @41.366s 2%: 1.5+0.74+0.019 ms clock, 37+0.68/4.5/0+0.46 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 910 @41.379s 2%: 0.72+1.4+0.018 ms clock, 17+2.7/3.3/0+0.44 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 911 @41.390s 2%: 0.52+2.9+0.033 ms clock, 12+1.5/3.7/0+0.80 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 912 @41.401s 2%: 0.25+1.5+0.018 ms clock, 6.0+1.9/4.1/0+0.44 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 913 @41.411s 2%: 1.7+0.37+0.034 ms clock, 40+0.41/4.5/0+0.82 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 914 @41.425s 2%: 0.80+1.3+0.015 ms clock, 19+2.1/3.1/0+0.38 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 915 @41.434s 2%: 0.14+1.0+0.004 ms clock, 3.4+0.53/3.2/0.012+0.10 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 916 @41.444s 2%: 0.25+1.3+0.015 ms clock, 6.1+1.9/3.6/0+0.36 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 917 @41.453s 2%: 0.14+1.2+0.015 ms clock, 3.4+2.1/3.9/0+0.37 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 918 @41.465s 2%: 1.7+0.58+0.028 ms clock, 42+1.2/4.4/0+0.67 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 919 @41.475s 2%: 0.97+1.6+0.021 ms clock, 23+1.9/4.0/0+0.52 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 920 @41.486s 2%: 1.5+1.0+0.026 ms clock, 36+2.3/5.0/0.21+0.63 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 921 @41.498s 2%: 0.20+1.3+0.017 ms clock, 5.0+2.7/2.9/0.21+0.42 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 922 @41.509s 2%: 0.25+1.1+0.016 ms clock, 6.1+3.0/3.5/0.026+0.39 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 923 @41.518s 2%: 1.7+1.9+0.16 ms clock, 41+2.2/5.2/0.083+3.9 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 924 @41.532s 2%: 1.5+0.80+0.020 ms clock, 37+0.90/4.7/0+0.50 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 925 @41.543s 2%: 1.0+1.0+0.051 ms clock, 26+3.2/3.3/0+1.2 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 926 @41.556s 2%: 0.70+1.5+0.026 ms clock, 16+5.2/3.1/0+0.63 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 927 @41.566s 2%: 0.18+1.8+0.015 ms clock, 4.5+1.3/3.3/0+0.37 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 928 @41.578s 2%: 0.90+0.97+0.039 ms clock, 21+2.9/3.9/0+0.94 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 929 @41.589s 2%: 0.17+2.4+0.16 ms clock, 4.1+2.9/6.0/0+3.9 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 930 @41.603s 2%: 1.3+0.68+0.037 ms clock, 32+1.9/5.1/0+0.90 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 931 @41.615s 2%: 1.2+2.2+0.023 ms clock, 29+2.1/9.8/0+0.57 ms cpu, 11->12->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 932 @41.628s 2%: 0.41+1.2+0.016 ms clock, 10+4.3/4.2/0+0.39 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 933 @41.638s 2%: 0.19+1.3+0.018 ms clock, 4.6+2.5/2.7/0+0.43 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 934 @41.648s 2%: 0.16+2.1+0.030 ms clock, 4.0+6.4/6.1/0+0.74 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 935 @41.659s 2%: 1.1+1.3+0.021 ms clock, 28+3.9/4.9/0+0.52 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 936 @41.670s 2%: 1.1+0.61+0.039 ms clock, 26+2.2/4.5/0+0.94 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 937 @41.680s 2%: 0.49+1.3+0.094 ms clock, 11+1.8/3.2/0+2.2 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 938 @41.689s 2%: 0.091+1.8+0.068 ms clock, 2.1+0.40/2.8/0+1.6 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 939 @41.699s 2%: 1.4+1.2+0.012 ms clock, 34+2.8/6.1/0.073+0.31 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 940 @41.710s 2%: 0.20+1.2+0.067 ms clock, 4.8+1.9/2.9/0+1.6 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 941 @41.718s 2%: 0.41+1.7+0.030 ms clock, 9.9+2.2/3.9/0+0.72 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 942 @41.727s 2%: 1.1+1.3+0.027 ms clock, 28+1.0/5.7/0+0.66 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 943 @41.736s 2%: 1.1+1.1+0.14 ms clock, 26+2.0/5.8/0+3.4 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 944 @41.747s 2%: 0.82+0.26+0.008 ms clock, 19+2.7/3.3/0+0.21 ms cpu, 10->10->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 945 @41.756s 2%: 1.4+0.96+0.31 ms clock, 35+4.9/3.7/0+7.6 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 946 @41.767s 2%: 0.57+1.8+0.082 ms clock, 13+2.7/5.3/0+1.9 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 947 @41.778s 2%: 0.77+0.28+0.006 ms clock, 18+1.7/4.0/0+0.16 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 948 @41.787s 2%: 0.57+1.3+0.095 ms clock, 13+2.3/2.7/0+2.2 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 949 @41.797s 2%: 0.13+1.6+0.089 ms clock, 3.2+2.5/4.1/0.10+2.1 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 950 @41.806s 2%: 1.7+0.99+0.037 ms clock, 42+0.94/5.3/0+0.89 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 951 @41.817s 2%: 0.11+2.5+0.035 ms clock, 2.8+3.2/6.8/0.099+0.84 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 952 @41.828s 2%: 0.52+1.9+0.029 ms clock, 12+0.58/6.0/0.003+0.70 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 953 @41.839s 2%: 0.50+2.7+0.018 ms clock, 12+3.8/8.8/0+0.44 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 954 @41.852s 2%: 1.3+0.30+0.048 ms clock, 32+0.26/3.5/0+1.1 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 955 @41.861s 2%: 0.93+2.4+0.055 ms clock, 22+2.7/6.1/0+1.3 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 956 @41.874s 2%: 0.13+2.1+0.006 ms clock, 3.1+2.6/3.8/0.002+0.15 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 957 @41.886s 2%: 0.14+1.8+0.071 ms clock, 3.5+1.2/4.5/0+1.7 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 958 @41.895s 2%: 0.38+1.8+0.019 ms clock, 9.1+4.6/4.2/0+0.46 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 959 @41.906s 2%: 0.25+2.4+0.034 ms clock, 6.1+4.2/5.7/0+0.82 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 960 @41.918s 2%: 0.31+0.57+0.010 ms clock, 7.6+1.3/2.8/0+0.24 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 961 @41.927s 2%: 0.90+1.0+0.052 ms clock, 21+3.8/3.1/0+1.2 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 962 @41.937s 2%: 0.20+1.1+0.017 ms clock, 4.9+1.6/3.2/0+0.41 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 963 @41.945s 2%: 0.70+2.1+0.021 ms clock, 16+3.9/6.3/0+0.52 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 964 @41.956s 2%: 1.8+1.0+0.020 ms clock, 44+2.0/7.0/0+0.48 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 965 @41.969s 2%: 1.3+1.1+0.048 ms clock, 32+3.3/4.4/0+1.1 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 966 @41.981s 2%: 0.58+1.7+0.017 ms clock, 14+5.2/5.5/0+0.42 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 967 @41.991s 2%: 1.9+0.83+0.11 ms clock, 46+2.2/4.5/0+2.8 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 968 @42.002s 2%: 1.9+1.0+0.040 ms clock, 46+5.2/7.0/0+0.96 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 969 @42.014s 2%: 0.56+1.3+0.031 ms clock, 13+0.60/3.9/0+0.75 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 970 @42.024s 2%: 1.8+1.1+0.030 ms clock, 44+5.0/4.9/0+0.73 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 971 @42.034s 2%: 0.90+1.6+0.073 ms clock, 21+3.2/3.5/0.003+1.7 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 972 @42.044s 2%: 1.5+1.4+0.013 ms clock, 37+0.58/4.0/0+0.33 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 973 @42.055s 2%: 0.12+1.2+0.71 ms clock, 2.9+2.2/3.4/0+17 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 974 @42.066s 2%: 0.82+1.2+0.033 ms clock, 19+3.0/4.4/0+0.79 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 975 @42.077s 2%: 0.97+0.74+0.10 ms clock, 23+1.4/3.5/0+2.5 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 976 @42.088s 2%: 1.3+2.9+0.027 ms clock, 31+1.7/5.7/0+0.66 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 977 @42.101s 2%: 0.17+2.5+0.082 ms clock, 4.1+4.5/6.5/0+1.9 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 978 @42.115s 2%: 0.71+1.4+0.025 ms clock, 17+4.0/4.7/0.20+0.61 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 979 @42.128s 2%: 0.42+1.5+0.023 ms clock, 10+4.4/3.8/0+0.56 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 980 @42.138s 2%: 0.53+1.5+0.066 ms clock, 12+0.95/3.7/0+1.5 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 981 @42.149s 2%: 1.4+0.48+0.015 ms clock, 33+0.38/4.7/0+0.36 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 982 @42.161s 2%: 0.59+1.0+0.14 ms clock, 14+1.6/3.2/0+3.5 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 983 @42.169s 2%: 0.17+0.87+0.023 ms clock, 4.1+1.2/3.9/0.062+0.55 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 984 @42.179s 2%: 0.90+3.5+0.038 ms clock, 21+3.6/12/0+0.91 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 985 @42.193s 2%: 1.2+1.8+0.021 ms clock, 29+1.5/6.3/0+0.52 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 986 @42.205s 2%: 0.25+1.9+0.018 ms clock, 6.1+2.4/5.0/0+0.45 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 987 @42.216s 2%: 1.6+0.88+0.16 ms clock, 39+0.88/5.2/0+3.8 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 988 @42.228s 2%: 1.5+1.7+0.015 ms clock, 37+1.8/6.4/0.002+0.37 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 989 @42.240s 2%: 0.89+2.2+0.045 ms clock, 21+1.0/4.6/0+1.1 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 990 @42.253s 2%: 0.076+2.2+0.027 ms clock, 1.8+1.9/7.9/0+0.66 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 991 @42.264s 2%: 0.12+0.82+0.026 ms clock, 2.9+4.4/3.1/0+0.64 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 992 @42.273s 2%: 1.1+2.6+0.024 ms clock, 27+2.2/7.8/0+0.59 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 993 @42.288s 2%: 0.81+0.95+0.075 ms clock, 19+0.67/3.6/0.007+1.8 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 994 @42.298s 2%: 2.2+1.4+0.038 ms clock, 53+4.6/6.4/0+0.91 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 995 @42.311s 2%: 1.2+1.0+0.030 ms clock, 29+0.70/5.3/0+0.73 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 996 @42.321s 2%: 1.6+0.78+0.027 ms clock, 38+0.68/5.1/0.086+0.67 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 997 @42.332s 2%: 1.5+0.48+0.18 ms clock, 36+2.4/3.7/0+4.4 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 998 @42.343s 2%: 0.24+1.1+0.015 ms clock, 5.9+2.2/3.6/0+0.36 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 999 @42.351s 2%: 0.21+0.55+0.003 ms clock, 5.2+0.92/1.7/0+0.091 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1000 @42.360s 2%: 1.7+0.96+0.12 ms clock, 41+3.4/7.6/0+2.9 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1001 @42.372s 2%: 1.6+2.6+0.086 ms clock, 38+3.6/12/0+2.0 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1002 @42.386s 2%: 0.96+0.62+0.038 ms clock, 23+2.4/3.5/0+0.91 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1003 @42.395s 2%: 0.16+1.8+0.021 ms clock, 3.9+2.6/6.2/0+0.52 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1004 @42.405s 2%: 0.17+1.7+0.29 ms clock, 4.1+2.8/3.7/0.005+7.0 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1005 @42.416s 2%: 0.15+2.0+0.027 ms clock, 3.6+6.6/4.5/0+0.66 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1006 @42.428s 2%: 1.2+0.74+0.025 ms clock, 30+4.4/3.0/0+0.62 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1007 @42.437s 2%: 0.96+1.5+0.015 ms clock, 23+1.6/6.3/0+0.38 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1008 @42.449s 2%: 0.33+1.6+0.067 ms clock, 7.9+5.4/5.5/0+1.6 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1009 @42.458s 2%: 0.99+1.9+0.082 ms clock, 23+1.7/5.5/0.38+1.9 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1010 @42.471s 2%: 0.38+1.1+0.016 ms clock, 9.2+0.46/4.1/0+0.38 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1011 @42.480s 2%: 0.14+1.6+0.014 ms clock, 3.4+1.1/4.1/0.018+0.34 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1012 @42.490s 2%: 2.0+1.5+0.022 ms clock, 49+0.97/4.0/0+0.53 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1013 @42.502s 2%: 0.97+1.6+0.013 ms clock, 23+0.32/2.5/0+0.33 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1014 @42.513s 2%: 1.1+0.92+0.009 ms clock, 26+0.89/5.6/0.51+0.21 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1015 @42.524s 2%: 0.79+1.6+0.017 ms clock, 19+6.2/5.6/0+0.42 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1016 @42.538s 2%: 1.1+2.2+0.045 ms clock, 26+3.3/8.1/0.007+1.0 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1017 @42.552s 2%: 0.78+1.1+0.032 ms clock, 18+1.4/4.9/0.014+0.77 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1018 @42.563s 2%: 0.57+1.8+0.086 ms clock, 13+6.0/7.2/0+2.0 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1019 @42.573s 2%: 0.65+3.2+0.017 ms clock, 15+1.7/7.0/0+0.42 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1020 @42.586s 2%: 0.35+1.9+0.032 ms clock, 8.4+2.7/2.8/0+0.77 ms cpu, 10->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1021 @42.596s 2%: 0.20+2.0+0.032 ms clock, 4.8+1.4/4.8/0+0.77 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1022 @42.607s 2%: 0.31+1.2+0.74 ms clock, 7.6+1.8/3.6/0.035+17 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1023 @42.619s 2%: 0.083+2.0+0.057 ms clock, 2.0+5.0/4.8/0.052+1.3 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1024 @42.633s 2%: 0.14+1.9+0.072 ms clock, 3.5+3.2/3.7/0.009+1.7 ms cpu, 11->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1025 @42.644s 2%: 0.23+1.1+0.018 ms clock, 5.6+2.1/5.3/0+0.44 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1026 @42.655s 2%: 0.76+1.9+0.017 ms clock, 18+0.38/2.1/0+0.43 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1027 @42.665s 2%: 0.28+1.6+0.15 ms clock, 6.7+0.37/4.0/0+3.7 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1028 @42.676s 2%: 2.1+0.99+0.033 ms clock, 51+2.1/4.6/0.001+0.79 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1029 @42.690s 2%: 2.5+1.1+0.020 ms clock, 60+1.1/8.9/0+0.48 ms cpu, 11->12->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1030 @42.704s 2%: 0.49+1.7+0.028 ms clock, 11+4.6/2.7/0+0.67 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1031 @42.716s 2%: 1.6+1.7+0.023 ms clock, 38+2.6/7.9/0.63+0.57 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1032 @42.730s 2%: 0.50+0.22+0.004 ms clock, 12+2.2/2.9/0.19+0.096 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1033 @42.741s 2%: 0.095+1.8+0.064 ms clock, 2.2+0.34/2.0/0+1.5 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1034 @42.750s 2%: 0.12+0.81+0.015 ms clock, 2.9+2.9/3.4/0+0.37 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1035 @42.762s 2%: 0.17+1.9+0.050 ms clock, 4.1+3.0/6.4/0.20+1.2 ms cpu, 10->11->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1036 @42.773s 2%: 1.1+1.8+0.040 ms clock, 27+2.9/8.5/0+0.96 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1037 @42.785s 2%: 0.13+1.5+0.020 ms clock, 3.3+5.2/4.4/0+0.49 ms cpu, 11->11->5 MB, 12 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1038 @42.794s 2%: 1.1+0.90+0.022 ms clock, 26+0.85/4.2/0+0.54 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1039 @42.803s 2%: 0.19+0.92+0.023 ms clock, 4.6+0.46/3.7/0+0.57 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
gc 1040 @42.814s 2%: 0.24+1.4+0.026 ms clock, 5.7+4.5/3.3/0+0.63 ms cpu, 10->10->5 MB, 11 MB goal, 0 MB stacks, 0 MB globals, 24 P
